RFDI,First Trust RiverFront Dynamic Developed International ETF,$342.37M,n/a,n/a,n/a
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,$119.17M,n/a,n/a,n/a
RFEU,First Trust RiverFront Dynamic Europe ETF,$66.67M,n/a,n/a,n/a
FID,First Trust S&P International Dividend Aristocrats ETF,$13.67M,n/a,n/a,n/a
FTSL,First Trust Senior Loan Fund ETF,$1.6B,n/a,n/a,n/a
FYX,First Trust Small Cap Core AlphaDEX Fund,$625.48M,n/a,n/a,n/a
FYC,First Trust Small Cap Growth AlphaDEX Fund,$304.53M,n/a,n/a,n/a
RNSC,First Trust Small Cap US Equity Select ETF,$5.37M,n/a,n/a,n/a
FYT,First Trust Small Cap Value AlphaDEX Fund,$62.24M,n/a,n/a,n/a
SDVY,First Trust SMID Cap Rising Dividend Achievers ETF,$5.2M,n/a,n/a,n/a
FKO,First Trust South Korea AlphaDEX Fund,$2.33M,n/a,n/a,n/a
FCVT,First Trust SSI Strategic Convertible Securities ETF,$190.4M,n/a,n/a,n/a
FDIV,First Trust Strategic Income ETF,$82.73M,n/a,n/a,n/a
FSZ,First Trust Switzerland AlphaDEX Fund,$169.19M,n/a,n/a,n/a
FIXD,First Trust TCW Opportunistic Fixed Income ETF,$508.13M,n/a,n/a,n/a
TUSA,First Trust Total US Market AlphaDEX ETF,$17.23M,n/a,n/a,n/a
FKU,First Trust United Kingdom AlphaDEX Fund,$11.37M,n/a,n/a,n/a
RNDV,First Trust US Equity Dividend Select ETF,$5.55M,n/a,n/a,n/a
FUNC,First United Corporation,$129.37M,n/a,Finance,Major Banks
FUSB,"First US Bancshares, Inc.",$63.22M,n/a,Finance,Major Banks
MYFW,"First Western Financial, Inc.",$105.5M,2018,Finance,Major Banks
FCFS,"FirstCash, Inc.",$3.9B,1991,Consumer Services,Other Specialty Stores
SVVC,"Firsthand Technology Value Fund, Inc.",$89.35M,n/a,n/a,n/a
FSV,FirstService Corporation,$3.11B,n/a,Finance,Real Estate
FISV,"Fiserv, Inc.",$33.84B,1986,Technology,EDP Services
FIVE,"Five Below, Inc.",$7.53B,2012,Consumer Services,Department/Specialty Retail Stores
FPRX,"Five Prime Therapeutics, Inc.",$451.4M,2013,Health Care,Major Pharmaceuticals
FVE,Five Star Senior Living Inc.,$29.33M,n/a,Health Care,Hospital/Nursing Management
FIVN,"Five9, Inc.",$3.1B,2014,Technology,EDP Services
FLEX,Flex Ltd.,$5.93B,1994,Technology,Electrical Products
FLKS,"Flex Pharma, Inc.",$9.94M,2015,Health Care,Major Pharmaceuticals
FLXN,"Flexion Therapeutics, Inc.",$399.3M,2014,Health Care,Major Pharmaceuticals
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,$103.53M,n/a,n/a,n/a
LKOR,FlexShares Credit-Scored US Long Corporate Bond Index Fund,$28.54M,n/a,n/a,n/a
MBSD,FlexShares Disciplined Duration MBS Index Fund,$59.03M,n/a,n/a,n/a
ASET,FlexShares Real Assets Allocation Index Fund,$10.21M,n/a,n/a,n/a
ESGG,FlexShares STOXX Global ESG Impact Index Fund,$83.2M,n/a,n/a,n/a
ESG,FlexShares STOXX US ESG Impact Index Fund,$36.23M,n/a,n/a,n/a
QLC,FlexShares US Quality Large Cap Index Fund,$82.22M,n/a,n/a,n/a
FPAY,"FlexShopper, Inc.",$14.75M,n/a,Technology,Diversified Commercial Services
FPAYW,"FlexShopper, Inc.",n/a,n/a,Technology,Diversified Commercial Services
FLXS,"Flexsteel Industries, Inc.",$196.31M,n/a,Consumer Durables,Home Furnishings
FLIR,"FLIR Systems, Inc.",$6.76B,1993,Capital Goods,Industrial Machinery/Components
FLNT,"Fluent, Inc.",$472.53M,n/a,Consumer Services,Advertising
FLDM,Fluidigm Corporation,$941.7M,2011,Capital Goods,Biotechnology: Laboratory Analytical Instruments
FFIC,Flushing Financial Corporation,$648.87M,n/a,Finance,Major Banks
FNCB,FNCB Bancorp Inc.,$160.47M,n/a,Finance,Major Banks
FOMX,Foamix Pharmaceuticals Ltd.,$203.87M,2014,Consumer Durables,Specialty Chemicals
FOCS,Focus Financial Partners Inc.,$2.59B,2018,Finance,Investment Managers
FONR,Fonar Corporation,$130.67M,1981,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
FSCT,"ForeScout Technologies, Inc.",$1.82B,2017,Technology,Computer peripheral equipment
FRSX,Foresight Autonomous Holdings Ltd.,$39.5M,n/a,Technology,Computer Software: Prepackaged Software
FORM,"FormFactor, Inc.",$1.38B,2003,Technology,Semiconductors
FORTY,Formula Systems (1985) Ltd.,$759.05M,n/a,Technology,EDP Services
FORR,"Forrester Research, Inc.",$903.49M,1996,Consumer Services,Diversified Commercial Services
FRTA,"Forterra, Inc.",$291.49M,2016,Capital Goods,Building Materials
FTNT,"Fortinet, Inc.",$15.82B,2009,Technology,Computer peripheral equipment
FBIO,"Fortress Biotech, Inc.",$99.31M,n/a,Health Care,Major Pharmaceuticals
FBIOP,"Fortress Biotech, Inc.",$18.69M,n/a,Health Care,Major Pharmaceuticals
FTSV,"Forty Seven, Inc.",$581.66M,2018,Health Care,Major Pharmaceuticals
FMCI,Forum Merger II Corporation,$254.75M,2018,Finance,Business Services
FMCIU,Forum Merger II Corporation,n/a,2018,Finance,Business Services
FMCIW,Forum Merger II Corporation,n/a,2018,Finance,Business Services
FWRD,Forward Air Corporation,$1.96B,n/a,Transportation,Oil Refining/Marketing
FORD,"Forward Industries, Inc.",$15.06M,n/a,Consumer Non-Durables,Plastic Products
FWP,Forward Pharma A/S,$58.47M,2014,Health Care,Major Pharmaceuticals
FOSL,"Fossil Group, Inc.",$657.3M,1993,Consumer Non-Durables,Consumer Specialties
FOX,Fox Corporation,$22.93B,n/a,Consumer Services,Broadcasting
FOXA,Fox Corporation,$23.29B,n/a,Consumer Services,Broadcasting
FOXF,Fox Factory Holding Corp.,$2.95B,2013,Consumer Non-Durables,Motor Vehicles
FRAN,Francesca&#39;s Holdings Corporation,$24.35M,2011,Consumer Services,Clothing/Shoe/Accessory Stores
FELE,"Franklin Electric Co., Inc.",$2.35B,n/a,Consumer Durables,Metal Fabrications
FRED,"Fred&#39;s, Inc.",$68.97M,1992,Consumer Services,Department/Specialty Retail Stores
RAIL,"Freightcar America, Inc.",$89.98M,2005,Capital Goods,Railroads
FEIM,"Frequency Electronics, Inc.",$106.68M,n/a,Capital Goods,Electrical Products
FRPT,"Freshpet, Inc.",$1.48B,2014,Consumer Non-Durables,Packaged Foods
FTDR,"frontdoor, inc.",$2.93B,n/a,Finance,Diversified Commercial Services
FTEO,"FRONTEO, Inc.",$181.09M,2013,Technology,EDP Services
FTR,Frontier Communications Corporation,$269.62M,n/a,Public Utilities,Telecommunications Equipment
FRPH,"FRP Holdings, Inc.",$519.76M,n/a,Finance,Real Estate
FSBW,"FS Bancorp, Inc.",$222.73M,2012,Finance,Banks
FSBC,"FSB Bancorp, Inc.",$34.35M,n/a,Finance,Savings Institutions
FTD,"FTD Companies, Inc.",$14.78M,n/a,Consumer Services,Other Consumer Services
FTEK,"Fuel Tech, Inc.",$62.4M,n/a,Capital Goods,Pollution Control Equipment
FCEL,"FuelCell Energy, Inc.",$36.78M,n/a,Miscellaneous,Industrial Machinery/Components
FLGT,"Fulgent Genetics, Inc.",$119.64M,2016,Health Care,Medical Specialities
FORK,Fuling Global Inc.,$34.12M,2015,Consumer Non-Durables,Plastic Products
FLL,"Full House Resorts, Inc.",$56.34M,n/a,Consumer Services,Hotels/Resorts
FULT,Fulton Financial Corporation,$2.81B,n/a,Finance,Major Banks
FNKO,"Funko, Inc.",$1.01B,2017,Consumer Non-Durables,Recreational Products/Toys
FSNN,"Fusion Connect, Inc.",$23.56M,n/a,Technology,Computer Software: Prepackaged Software
FHL,Futu Holdings Limited,$1.81B,2019,Finance,Investment Bankers/Brokers/Service
FTFT,Future FinTech Group Inc.,$50.87M,n/a,Consumer Non-Durables,Packaged Foods
FFHL,"Fuwei Films (Holdings) Co., Ltd.",$9M,2006,Capital Goods,Specialty Chemicals
FVCB,"FVCBankcorp, Inc.",$226.27M,n/a,Finance,Major Banks
WILC,"G. Willi-Food International,  Ltd.",$107.08M,n/a,Consumer Non-Durables,Food Distributors
GTHX,"G1 Therapeutics, Inc.",$672.6M,2017,Health Care,Major Pharmaceuticals
GAIA,"Gaia, Inc.",$160.56M,1999,Consumer Services,Movies/Entertainment
GLPG,Galapagos NV,$6.67B,2015,Health Care,Major Pharmaceuticals
GALT,Galectin Therapeutics Inc.,$211.81M,n/a,Health Care,Major Pharmaceuticals
GLMD,Galmed Pharmaceuticals Ltd.,$177.77M,2014,Health Care,Major Pharmaceuticals
GMDA,Gamida Cell Ltd.,$231.19M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GLPI,"Gaming and Leisure Properties, Inc.",$8.48B,n/a,Consumer Services,Real Estate Investment Trusts
GPIC,Gaming Partners International Corporation,$105.52M,n/a,Consumer Non-Durables,Recreational Products/Toys
GRMN,Garmin Ltd.,$16.85B,2000,Capital Goods,Industrial Machinery/Components
GARS,Garrison Capital Inc.,$116.44M,2013,n/a,n/a
GLIBA,"GCI Liberty, Inc.",$6.11B,n/a,Public Utilities,Telecommunications Equipment
GLIBP,"GCI Liberty, Inc.",$930.97M,n/a,Public Utilities,Telecommunications Equipment
GDS,GDS Holdings Limited,$5.13B,2016,Technology,"Computer Software: Programming, Data Processing"
GEMP,Gemphire Therapeutics Inc.,$18.55M,2016,Health Care,Major Pharmaceuticals
GENC,Gencor Industries Inc.,$181.62M,n/a,Capital Goods,Construction/Ag Equipment/Trucks
GFN,General Finance Corporation,$281.88M,n/a,Technology,Diversified Commercial Services
GFNCP,General Finance Corporation,$41.51M,n/a,Technology,Diversified Commercial Services
GFNSL,General Finance Corporation,n/a,n/a,Technology,Diversified Commercial Services
GENE,Genetic Technologies Ltd,$14.28M,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNFT,GENFIT S.A.,$962.3M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GNUS,"Genius Brands International, Inc.",$20.66M,n/a,Consumer Services,Movies/Entertainment
GNMK,"GenMark Diagnostics, Inc.",$424.11M,2010,Health Care,Medical/Dental Instruments
GNCA,"Genocea Biosciences, Inc.",$78.68M,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GHDX,"Genomic Health, Inc.",$2.38B,2005,Health Care,Medical Specialities
GNPX,"Genprex, Inc.",$28.28M,2018,Health Care,Major Pharmaceuticals
GNTX,Gentex Corporation,$5.61B,n/a,Capital Goods,Auto Parts:O.E.M.
THRM,Gentherm Inc,$1.4B,n/a,Capital Goods,Auto Parts:O.E.M.
GEOS,Geospace Technologies Corporation,$186.91M,n/a,Capital Goods,Industrial Machinery/Components
GABC,"German American Bancorp, Inc.",$747.28M,n/a,Finance,Major Banks
GERN,Geron Corporation,$352.28M,1996,Health Care,Major Pharmaceuticals
GEVO,"Gevo, Inc.",$28.45M,2011,Basic Industries,Major Chemicals
ROCK,"Gibraltar Industries, Inc.",$1.31B,1993,Capital Goods,Steel/Iron Ore
GIGM,GigaMedia Limited,$29.29M,n/a,Technology,"Computer Software: Programming, Data Processing"
GIII,"G-III Apparel Group, LTD.",$2.02B,1989,Consumer Non-Durables,Apparel
GILT,Gilat Satellite Networks Ltd.,$471.77M,n/a,Technology,Radio And Television Broadcasting And Communications Equipment
GILD,"Gilead Sciences, Inc.",$83.23B,1992,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GBCI,"Glacier Bancorp, Inc.",$3.6B,n/a,Finance,Major Banks
GLAD,Gladstone Capital Corporation,$264.81M,2001,Consumer Non-Durables,Textiles
GLADD,Gladstone Capital Corporation,n/a,n/a,Consumer Non-Durables,Textiles
GLADN,Gladstone Capital Corporation,$52.68M,n/a,Consumer Non-Durables,Textiles
GOOD,Gladstone Commercial Corporation,$654.66M,2003,Consumer Services,Real Estate
GOODM,Gladstone Commercial Corporation,$88.79M,n/a,Consumer Services,Real Estate
GOODO,Gladstone Commercial Corporation,$30.5M,n/a,Consumer Services,Real Estate
GOODP,Gladstone Commercial Corporation,$26.6M,n/a,Consumer Services,Real Estate
GAIN,Gladstone Investment Corporation,$406.01M,2005,n/a,n/a
GAINL,Gladstone Investment Corporation,n/a,n/a,n/a,n/a
GAINM,Gladstone Investment Corporation,n/a,n/a,n/a,n/a
LAND,Gladstone Land Corporation,$226.1M,1993,Consumer Services,Real Estate Investment Trusts
LANDP,Gladstone Land Corporation,$29.63M,n/a,Consumer Services,Real Estate Investment Trusts
GLBZ,Glen Burnie Bancorp,$30.01M,n/a,Finance,Major Banks
GBT,"Global Blood Therapeutics, Inc.",$3.32B,2015,Health Care,Major Pharmaceuticals
ENT,Global Eagle Entertainment Inc.,$64.34M,2011,Consumer Services,Telecommunications Equipment
GBLI,Global Indemnity Limited,$443.16M,n/a,Finance,Property-Casualty Insurers
GBLIL,Global Indemnity Limited,n/a,n/a,Finance,Property-Casualty Insurers
GBLIZ,Global Indemnity Limited,n/a,n/a,Finance,Property-Casualty Insurers
SELF,"Global Self Storage, Inc.",$30.69M,n/a,Consumer Services,Real Estate Investment Trusts
GWRS,"Global Water Resources, Inc.",$206.55M,2016,Public Utilities,Water Supply
DRIV,Global X Autonomous & Electric Vehicles ETF,$13.36M,n/a,n/a,n/a
KRMA,Global X Conscious Companies ETF,$60.58M,n/a,n/a,n/a
DAX,Global X DAX Germany ETF,$15.96M,n/a,n/a,n/a
EBIZ,Global X E-commerce ETF,$1.81M,n/a,n/a,n/a
FINX,Global X FinTech ETF,$341.27M,n/a,n/a,n/a
AIQ,Global X Future Analytics Tech ETF,$41.78M,n/a,n/a,n/a
GNOM,Global X Genomics & Biotechnology ETF,$1.5M,n/a,n/a,n/a
BFIT,Global X Health & Wellness Thematic ETF,$20.97M,n/a,n/a,n/a
SNSR,Global X Internet of Things ETF,$84.12M,n/a,n/a,n/a
LNGR,Global X Longevity Thematic ETF,$16.99M,n/a,n/a,n/a
MILN,Global X Millennials Thematic ETF,$40.34M,n/a,n/a,n/a
CHIC,Global X MSCI China Communication Services ETF,$27.99M,n/a,n/a,n/a
EFAS,Global X MSCI SuperDividend EAFE ETF,$6.5M,n/a,n/a,n/a
QYLD,Global X NASDAQ-100 Covered Call ETF,$489.9M,n/a,n/a,n/a
BOTZ,Global X Robotics & Artificial Intelligence ETF,$1.7B,n/a,n/a,n/a
CATH,Global X S&P 500 Catholic Values ETF,$246.69M,n/a,n/a,n/a
SOCL,Global X Social Media ETF,$140.21M,n/a,n/a,n/a
ALTY,Global X SuperDividend Alternatives ETF,$20.19M,n/a,n/a,n/a
SRET,Global X SuperDividend REIT ETF,$190.03M,n/a,n/a,n/a
YLCO,Global X YieldCo & Renewable Energy Income ETF,$17.6M,n/a,n/a,n/a
GLBS,Globus Maritime Limited,$10.6M,n/a,Transportation,Marine Transportation
GLUU,Glu Mobile Inc.,$1.66B,2007,Technology,EDP Services
GLYC,"GlycoMimetics, Inc.",$518.89M,2014,Health Care,Major Pharmaceuticals
GOGO,Gogo Inc.,$369.51M,2013,Consumer Services,Telecommunications Equipment
GLNG,Golar LNG Limited,$2.14B,n/a,Consumer Services,Marine Transportation
GMLP,Golar LNG Partners LP,$902.45M,2011,Consumer Services,Marine Transportation
GMLPP,Golar LNG Partners LP,$139.44M,n/a,Consumer Services,Marine Transportation
DNJR,GOLDEN BULL LIMITED,$127.13M,2018,Finance,Finance: Consumer Services
GDEN,"Golden Entertainment, Inc.",$452.3M,n/a,Consumer Services,Services-Misc. Amusement & Recreation
GOGL,Golden Ocean Group Limited,$786.05M,n/a,Consumer Services,Marine Transportation
GBDC,"Golub Capital BDC, Inc.",$1.1B,2010,n/a,n/a
GTIM,Good Times Restaurants Inc.,$28.18M,n/a,Consumer Services,Restaurants
GSHD,"Goosehead Insurance, Inc.",$1.05B,2018,Finance,Specialty Insurers
GPRO,"GoPro, Inc.",$1.01B,2014,Miscellaneous,Industrial Machinery/Components
GPAQ,Gordon Pointe Acquisition Corp.,$159.69M,2018,Finance,Business Services
GPAQU,Gordon Pointe Acquisition Corp.,n/a,2018,Finance,Business Services
GPAQW,Gordon Pointe Acquisition Corp.,n/a,2018,Finance,Business Services
GRSH,"Gores Holdings III, Inc.",$496M,2018,Finance,Business Services
GRSHU,"Gores Holdings III, Inc.",n/a,2018,Finance,Business Services
GRSHW,"Gores Holdings III, Inc.",n/a,2018,Finance,Business Services
GMHI,"Gores Metropoulos, Inc.",$394M,2019,Finance,Business Services
GMHIU,"Gores Metropoulos, Inc.",n/a,2019,Finance,Business Services
GMHIW,"Gores Metropoulos, Inc.",$8M,2019,Finance,Business Services
GOSS,"Gossamer Bio, Inc.",$1.13B,2019,Health Care,Major Pharmaceuticals
LOPE,"Grand Canyon Education, Inc.",$5.68B,2008,Consumer Services,Other Consumer Services
GRVY,"GRAVITY Co., Ltd.",$438.2M,2005,Miscellaneous,Business Services
GECC,Great Elm Capital Corp.,$88.63M,n/a,n/a,n/a
GECCL,Great Elm Capital Corp.,n/a,n/a,n/a,n/a
GECCM,Great Elm Capital Corp.,n/a,n/a,n/a,n/a
GEC,"Great Elm Capital Group, Inc. ",$118.31M,n/a,Technology,Computer Software: Prepackaged Software
GLDD,Great Lakes Dredge & Dock Corporation,$605.92M,n/a,Basic Industries,Military/Government/Technical
GSBC,"Great Southern Bancorp, Inc.",$780.32M,1989,Finance,Major Banks
GRBK,"Green Brick Partners, Inc.",$453.48M,n/a,Capital Goods,Homebuilding
GPP,Green Plains Partners LP,$365.58M,2015,Basic Industries,Major Chemicals
GPRE,"Green Plains, Inc.",$722M,n/a,Basic Industries,Major Chemicals
GCBC,"Greene County Bancorp, Inc.",$254.26M,n/a,Finance,Banks
GLAC,Greenland Acquisition Corporation,$58.34M,2018,Finance,Business Services
GLACR,Greenland Acquisition Corporation,n/a,2018,Finance,Business Services
GLACU,Greenland Acquisition Corporation,n/a,2018,Finance,Business Services
GLACW,Greenland Acquisition Corporation,n/a,2018,Finance,Business Services
GLRE,"Greenlight Reinsurance, Ltd.",$397.69M,2007,Finance,Property-Casualty Insurers
GRNQ,Greenpro Capital Corp.,$125.86M,n/a,Technology,EDP Services
GSKY,"GreenSky, Inc.",$2.56B,2018,Miscellaneous,Business Services
GSUM,Gridsum Holding Inc.,$94.38M,2016,Technology,Computer Software: Prepackaged Software
GRIF,"Griffin Industrial Realty, Inc.",$184.78M,n/a,Finance,Real Estate
GRFS,"Grifols, S.A.",$13.25B,n/a,Health Care,Major Pharmaceuticals
GRIN,Grindrod Shipping Holdings Ltd.,$102.64M,n/a,Transportation,Marine Transportation
GRTS,"Gritstone Oncology, Inc.",$433.82M,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
GRPN,"Groupon, Inc.",$2B,2011,Technology,Advertising
OMAB,Grupo Aeroportuario del Centro Norte S.A.B. de C.V.,$2.39B,2006,Transportation,Aerospace
GGAL,Grupo Financiero Galicia S.A.,$3.65B,n/a,Finance,Commercial Banks
GVP,"GSE Systems, Inc.",$54.14M,n/a,Technology,Computer Software: Prepackaged Software
GSIT,"GSI Technology, Inc.",$178.56M,2007,Technology,Semiconductors
GSVC,GSV Capital Corp,$125.49M,2011,n/a,n/a
GTXI,"GTx, Inc.",$28.38M,2004,Health Care,Major Pharmaceuticals
GTYH,"GTY Technology Holdings, Inc.",$451.24M,2016,Technology,EDP Services
GTYHW,"GTY Technology Holdings, Inc.",n/a,2016,Technology,EDP Services
GNTY,"Guaranty Bancshares, Inc.",$329.78M,2017,Finance,Major Banks
GFED,"Guaranty Federal Bancshares, Inc.",$106.54M,n/a,Finance,Major Banks
GH,"Guardant Health, Inc.",$6.66B,2018,Health Care,Medical Specialities
GHSI,"Guardion Health Sciences, Inc.",$78.47M,2019,Health Care,Major Pharmaceuticals
GIFI,"Gulf Island Fabrication, Inc.",$136.37M,1997,Capital Goods,Metal Fabrications
GURE,"Gulf Resources, Inc.",$61.94M,n/a,Basic Industries,Major Chemicals
GPOR,Gulfport Energy Corporation,$1.26B,n/a,Energy,Oil & Gas Production
GWPH,GW Pharmaceuticals Plc,$5.13B,2013,Health Care,Major Pharmaceuticals
GWGH,"GWG Holdings, Inc",$382.68M,2014,Finance,Life Insurance
GYRO,"Gyrodyne , LLC",$27M,n/a,Consumer Services,Building operators
HEES,"H&E Equipment Services, Inc.",$1B,2006,n/a,n/a
HLG,Hailiang Education Group Inc.,$1.09B,2015,Consumer Services,Other Consumer Services
HNRG,Hallador Energy Company,$154.85M,n/a,Energy,Coal Mining
HALL,"Hallmark Financial Services, Inc.",$198.63M,n/a,Finance,Property-Casualty Insurers
HALO,"Halozyme Therapeutics, Inc.",$2.4B,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HBK,"Hamilton Bancorp, Inc.",$48.55M,2012,Finance,Savings Institutions
HLNE,Hamilton Lane Incorporated,$2.46B,2017,Finance,Investment Managers
HJLI,"Hancock Jaffe Laboratories, Inc.",$30.66M,2018,Health Care,Medical/Dental Instruments
HJLIW,"Hancock Jaffe Laboratories, Inc.",n/a,2018,Health Care,Medical/Dental Instruments
HWC,Hancock Whitney Corporation,$3.82B,n/a,Finance,Major Banks
HWCPL,Hancock Whitney Corporation,n/a,n/a,Finance,Major Banks
HAFC,Hanmi Financial Corporation,$696.07M,n/a,Finance,Major Banks
HONE,"HarborOne Bancorp, Inc.",$571.43M,2016,Finance,Major Banks
HLIT,Harmonic Inc.,$503.7M,1995,Technology,Radio And Television Broadcasting And Communications Equipment
HARP,"Harpoon Therapeutics, Inc.",$312.52M,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances)
HROW,"Harrow Health, Inc.",$107.88M,n/a,Health Care,Major Pharmaceuticals
HFGIC,Hartford Funds NextShares Trust,$27.53M,n/a,n/a,n/a
HBIO,"Harvard Bioscience, Inc.",$172.99M,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments
HCAP,Harvest Capital Credit Corporation,$67.1M,n/a,n/a,n/a
HCAPZ,Harvest Capital Credit Corporation,n/a,n/a,n/a,n/a
HAS,"Hasbro, Inc.",$11.03B,n/a,Consumer Non-Durables,Recreational Products/Toys
HA,"Hawaiian Holdings, Inc.",$1.43B,n/a,Transportation,Air Freight/Delivery Services
HWKN,"Hawkins, Inc.",$414.25M,n/a,Consumer Durables,Specialty Chemicals
HWBK,"Hawthorn Bancshares, Inc.",$142.97M,n/a,Finance,Major Banks
HAYN,"Haynes International, Inc.",$424.72M,2007,Capital Goods,Steel/Iron Ore
HDS,"HD Supply Holdings, Inc.",$7.63B,2013,Consumer Services,Office Equipment/Supplies/Services
HIIQ,"Health Insurance Innovations, Inc.",$362.02M,2013,Finance,Specialty Insurers
HCSG,"Healthcare Services Group, Inc.",$2.52B,1983,Health Care,Hospital/Nursing Management
HQY,"HealthEquity, Inc.",$4.61B,2014,Miscellaneous,Business Services
HSTM,"HealthStream, Inc.",$921.77M,2000,Technology,"Computer Software: Programming, Data Processing"
HTLD,"Heartland Express, Inc.",$1.6B,1986,Transportation,Trucking Freight/Courier Services
HTLF,"Heartland Financial USA, Inc.",$1.59B,n/a,Finance,Major Banks
HTBX,"Heat Biologics, Inc.",$39.52M,2013,Health Care,Major Pharmaceuticals
HEBT,"Hebron Technology Co., Ltd.",$14.82M,2016,Capital Goods,Metal Fabrications
HSII,"Heidrick & Struggles International, Inc.",$787.85M,1999,Technology,Diversified Commercial Services
HELE,Helen of Troy Limited,$3.03B,n/a,Consumer Durables,Home Furnishings
HSDT,"Helius Medical Technologies, Inc.",$47.46M,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus
